row_index,image_uid,file_name,relative_path,file_hash,model
86,f239dae325ea40878af383cbcab6c7f8,PC130169.JPG,Condition_Artefacts/Artefacts_A_1_h_16_Ionospherics/A_1_h_16/PC130169.JPG,28832a547b2bc6665bac98aa9818d0622c0f045c26f6be582912ac071b7236e0,openai/clip-vit-base-patch32
87,dd508f4b9715421baea60e8634f4165c,PC130170.JPG,Condition_Artefacts/Artefacts_A_1_h_16_Ionospherics/A_1_h_16/PC130170.JPG,d4adcccab9d9fd039377d40024dbb107ab21dfd4d702b86b5e35aa902c593693,openai/clip-vit-base-patch32
88,dfbc7890c436428280d5c4754ba341c1,PC130171.JPG,Condition_Artefacts/Artefacts_A_1_h_16_Ionospherics/A_1_h_16/PC130171.JPG,17e94170812b8107d6b4cfa42ac3afe08bd0806bc01f5082c1f85caa2c1fc5cb,openai/clip-vit-base-patch32
89,382f3241aa4f47ac81ee343caed08840,PC130172.JPG,Condition_Artefacts/Artefacts_A_1_h_16_Ionospherics/A_1_h_16/PC130172.JPG,110e4aef6f5e1b385bedf4863d729a2ddda773170dfe191cc15d4fbcf7d254f5,openai/clip-vit-base-patch32
90,5d6e7a72ca3a43dabdb197f9a2e7ea48,PC130173.JPG,Condition_Artefacts/Artefacts_A_1_h_16_Ionospherics/A_1_h_16/PC130173.JPG,f19c882fd5d5ced7e6714d225fd279eebf4e646c07cd584942a60eb05e33ae99,openai/clip-vit-base-patch32
91,86084f56ee8f4ae492565d5cf7d6fb7a,A1a60a.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a60a.JPG,91fb357b30cd069c7656a5c8b300b96a9302bd7a3d487e9ef7555ff1a7b5b1aa,openai/clip-vit-base-patch32
92,ac89fb8c6389431e9c904866b556286b,A1a60b.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a60b.JPG,f003323556689df725c141e7657c701c86a23b52bb64e2853fff61b0012fde4c,openai/clip-vit-base-patch32
93,ef9337a70ce846d786fadcdb9fadc750,A1a60c.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a60c.JPG,118c9acd084ed92706e69562640475d6ae3a1bca7bbdd8e173f3fd27af93c7f3,openai/clip-vit-base-patch32
94,58d4e267566b42fda24081b5c6967eb1,A1a60d.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a60d.JPG,3d5c66e4098a28eb866b4702b210bbd3a1038e4bd37c48ae2dd3d067fa068e8c,openai/clip-vit-base-patch32
95,8ae240ea8a4e40f7a95ff200149acc5c,A1a61a.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a61a.JPG,2c64b38719ff23a136814194799d7804d612abde244a0e8718a77361ea3471ae,openai/clip-vit-base-patch32
96,68bac55734da4c359741d93f6b5b0b09,A1a61b.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a61b.JPG,5a699abca92c8e919661db438cb646ab60480906000097b26f5918ba566883b6,openai/clip-vit-base-patch32
97,19669de726d7483496d47a333e0cb520,A1a61c.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a61c.JPG,dd3d3ec1c92238b4ae3c8aaf2a735129ea2ba9c92ff546df1275b5ff0b773e45,openai/clip-vit-base-patch32
98,cf4c5e65419b49e6b7dd1a3e35c1ffe8,A1a61d.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1a61d.JPG,e1f07955d9fb9b7e5b605ee2f1da30917a4d6b1e902f39f1130b60d3556c1a9c,openai/clip-vit-base-patch32
99,291a88a0a5994352ac28e7ecf21723ae,A1h164a.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h164a.JPG,89144ebbbcfee886d9ff9f943241cd78840efbc49031931f0493c1cb2507761c,openai/clip-vit-base-patch32
100,8207c89bbf764f57a2e0045eb9247b2a,A1h164b.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h164b.JPG,93c272eb95a96395fe37d28cbaadc3d71b6605ad7c29fe80416253d9f4aa8ed0,openai/clip-vit-base-patch32
101,64fc1fbf1b6840948863fee2a4215a53,A1h164c.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h164c.JPG,9096bc0270c8640380206f9567c24e080d3b03a426f173821a9b5726f898de5d,openai/clip-vit-base-patch32
102,1c9bdc84bf3149c386f297071cd08531,A1h164d.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h164d.JPG,2fd0a484d88c6e03a3cb5b286cb12f2b73534e4dc771d701d39f63a3f6781590,openai/clip-vit-base-patch32
103,f63b4c9e8821430180b986feb3c5ee3a,A1h165.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h165.JPG,a76faefd7dbfb1dccebc73bf4be92946a1cafa6ad34be307d485da41367e10de,openai/clip-vit-base-patch32
104,94a534e0540a4a4b8a84ac4128cf250b,A1h165a.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h165a.JPG,891c1c9e0d6ee1097eb6b6ce1002c50dca065a320eac1a8ae48e3afbc42f298f,openai/clip-vit-base-patch32
105,ee8910a650cf4d9c9b27eaa80263f098,A1h165b.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h165b.JPG,6ac0756a55bd079c0223171a43bd8c98d8b382d5b932f90114717a54de442e74,openai/clip-vit-base-patch32
106,d292cc40b4134b45a6d869fe5805a330,A1h165c.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h165c.JPG,08ef28249ecbd56a29ac47822d56af75640fbb110e0e947ce8ce41e341b8d815,openai/clip-vit-base-patch32
107,9a54d451d6e94eafa23c6cf634c83861,A1h166.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h166.JPG,16e4870bfcbadb50337ea6b1639ebc976831fbf2b1af4b7da698060e274f373f,openai/clip-vit-base-patch32
108,41757429df7b42999622c65a60fb271c,A1h167.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h167.JPG,7a4e280b0e0595e3cd637f370c761902726e9d9cde9fb02d04f21adacb38af42,openai/clip-vit-base-patch32
109,15132c6aaa024b04aea110881230f08f,A1h167a.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/A1h167a.JPG,67135ddab89e7bc27ec11a2d50fe60dad825343b1a5e7e0022c7c139a609e5a6,openai/clip-vit-base-patch32
110,db4e93713afe4aac84149c0b0073d9a0,DSC03189.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03189.JPG,705f1c960d33936777752ca9d7a1bfbbc890dd6f280c53c467f75f7ffa6100b3,openai/clip-vit-base-patch32
111,eceb12b52c954e37ac759ae3500ed9e2,DSC03193.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03193.JPG,526f3974c4e8cad5a456bd4c90d1a82bffe311d79e3270ecf97e371f790f952a,openai/clip-vit-base-patch32
112,aecdd1b983e3488cbf33cebea1d0e98d,DSC03194.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03194.JPG,13fc72478ec88ffb2d109f548a1c12cbd96030b6ad5508d91ad68decb3ef345c,openai/clip-vit-base-patch32
113,a4bf7e2323714298832aa0cdf983068d,DSC03198.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03198.JPG,b5bcd7cc1bec1ca88d5df52ebcc52644b28f51f024316b6ce15d710392120332,openai/clip-vit-base-patch32
114,345cc00f9fba4c5ea58beafc1aa49aa4,DSC03199.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03199.JPG,3b709458ded6dc00afe14534110c06c5d41576024e372d3f8acf4227d3b72d25,openai/clip-vit-base-patch32
115,3a0bdc4383454b839a4ac86a737d02e5,DSC03200.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03200.JPG,6588af572fccc8a2fe1b310757b4bddb2b40c42c643f8e0f50151111ae806f5e,openai/clip-vit-base-patch32
116,a867eba7b48d435bb4ef161f092f87f0,DSC03204.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03204.JPG,fcb119202c213e344b8b5e9b610b715a8f32ff6d09aa8d6e556801a78385a4de,openai/clip-vit-base-patch32
117,3e0d326e044749b18fc05233b2f267b5,DSC03205.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03205.JPG,960ae576ec586f87627ffcddfad2d7c3345d42291f3fd372249592e13bab8add,openai/clip-vit-base-patch32
118,96623c378f6340b9a42e17b4bdebab20,DSC03206.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03206.JPG,30e4e0c07332e503f67d31e7a5640bf369a8800b6dd5c71b4920d2b76033b256,openai/clip-vit-base-patch32
119,aad0867285844bf8963d914ff4f55279,DSC03217.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03217.JPG,bdd4f58cb2d787e2470e7510f55bd240824cc7a71c01fdf073907f123903cc7c,openai/clip-vit-base-patch32
120,48a25a6b741e4b408dcdd9f43b835b6b,DSC03221.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03221.JPG,b891f93eb1e77f71a649df196ed2f17e4513f4ebc46f2e771d2b6f25bb85a792,openai/clip-vit-base-patch32
121,95e5d11bca2d49cd8f5ba041c5e1a6a9,DSC03222.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03222.JPG,3f650a8502af90df491b8b0abb1f73e070cd93f76aeda59c681e14a826c033c8,openai/clip-vit-base-patch32
122,d85a03434d744493bdb932f93c028699,DSC03227.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/DSC03227.JPG,73ae8490447e1e689a91969de3cccf3d4a75bf0a24ca3a6466864a32b665628f,openai/clip-vit-base-patch32
123,33ec276be664464db414740d4d703ffc,F2011-1a.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/F2011-1a.JPG,1d07ce720b4cdaa89f9968c891e3c9397a52654b1d527d22d6cd35c09391df01,openai/clip-vit-base-patch32
124,61cf52f21fe34015b8ed30887736aa43,F2011-1b.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/F2011-1b.JPG,a379bd8b2daa7f563c8ad1b37077aea66c2600b89c2dcb3833a250e7727add2b,openai/clip-vit-base-patch32
125,ead3133bed854912b46704dc944e0314,F2011-2a.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/F2011-2a.JPG,3d6a5f7291d4019fb7bc5bc07e433d98dd5c9fe74a412a2653e865ac36ead3e6,openai/clip-vit-base-patch32
126,7b75ecdb7def4f3e8faa1da62667c4c5,F2011-2b.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/F2011-2b.JPG,858a7081ced211b5d0bc385c9843ee0b8d6dc49d94efd4ec987059abb3dc8621,openai/clip-vit-base-patch32
127,6a0556b030844e5e986e6c14b0c5dbf1,F2011-2c.JPG,Condition_Artefacts/Artefacts_A_Var_1112NewAcquisitions/1112 new acquisitions/F2011-2c.JPG,41d615849777d2c4e4b903b816f3409fd4c5b5ec8becf0a95beca8833a2e7bb3,openai/clip-vit-base-patch32
128,6a410cf9ffff41299c6798bfa2c07cfe,(2).jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/(2).jpg,1270cb9de8041f8736aeff8a1e8a7703aa6d0879ea7c1f73dcbdc84e4067592e,openai/clip-vit-base-patch32
129,6b12968624ab413cbdca5e1849f606b7,(3).jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/(3).jpg,fc5ad226584fe9b9e5678d1738370e77524491813fb043218d61a2049030c9c9,openai/clip-vit-base-patch32
130,326928728840465b8d3853fe14b426ca,A1a10a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1a10a.jpg,088f7b9c0f8a7bc0b70fd1bd8ae244c0588fcbd9178278761244719473250621,openai/clip-vit-base-patch32
131,60f3037e6e8e426eb773f8b8050f1e4e,A1a10b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1a10b.jpg,28aef3861e8ae58045dd7c851fe9d491088e0eee90fc093b987cd126cbf34f47,openai/clip-vit-base-patch32
132,3a92f526b9d44eb5bc84e3fe9cf2f235,A1a12.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1a12.jpg,74c261e0a9fb2800b1883bbf016ede49fcfcc0c528fd29b90f03d82e6ad06100,openai/clip-vit-base-patch32
133,b02c5da17f5d4939a7d7442ffb603e68,A1b10a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b10a.jpg,4f1533abef78755d268347a09a3254d9d777906051a063a8e6645f32e09db64a,openai/clip-vit-base-patch32
134,6a99cc8931aa46b5a5425f38151a2cc3,A1b10b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b10b.jpg,3fed394447632bc0f827a9e7c2bf1b58267559e68845a20027abaf78f0c1010d,openai/clip-vit-base-patch32
135,0fc8e5ece1dd4140852c21de4c37099d,A1b11y.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b11y.jpg,47d7302fe8a658ac4d18df6c7c4502c166b0e4bf3e49e0f6635d60728901d197,openai/clip-vit-base-patch32
136,8254b7ddf6c343628407426c22210b13,A1b11z.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b11z.jpg,84f9388534fb1272a282c93cad71a5c44cc075af65340ee14b548b6ac32322d6,openai/clip-vit-base-patch32
137,c67370214b6548b488385cbe70a29b40,A1b14a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b14a.jpg,b4be184bf5e1ca3865cdb4f4850e4f5c579cfd426d01e23588926a07ee1cdc6b,openai/clip-vit-base-patch32
138,e42d1b1d74c94d54bb5971df60996e4c,A1b14b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b14b.jpg,0cd5d4cf67f4cadb87e38ee38e82a62435005f7a1558e57ffb848d1e535cca1a,openai/clip-vit-base-patch32
139,76b1622848bc4d569f6a003e1480717a,A1b19.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b19.jpg,90c282161a8811c0dc8fbf198dd63baa29a15abda4001eed543120fe9f7d16a3,openai/clip-vit-base-patch32
140,732217b1f530494f926f5e153e926ab0,A1b19a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b19a.jpg,7ba7e4527fce3019cf9d31b224824ecd246d8ac2a59e8c355d3fcf2697295d04,openai/clip-vit-base-patch32
141,9b1cdaedeb11482e8124a408796ce11c,A1b28a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b28a.jpg,9229c6489c0bb492f0b0624ce7738d1f9b9642f7283c7e071e62373b4550bfa6,openai/clip-vit-base-patch32
142,5932b03de40d43ea8160d14114790d7a,A1b28b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b28b.jpg,c89c95d336b31574363686104b246e70fce6e3f4852c4b5ff144e850363ae184,openai/clip-vit-base-patch32
143,4b57126e43b94d1eac901392c33ef2b1,A1b29.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b29.jpg,64d2db10531050c0637e38905c38feaea45c9f463cc6846b3d34bdeab6f92837,openai/clip-vit-base-patch32
144,185f7028f0c64a3fb5523e9c8f25cb93,A1b31a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b31a.jpg,38000d8406c2fd18a95024e05a7995e68ef54b9a95951d93389f43ff4a4efd36,openai/clip-vit-base-patch32
145,cc4b724ad51d4e71a425764d59d68626,A1b31b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b31b.jpg,0ecc285d3044f24ce79f85a75fa78419d1e8052f07ce3ac3fe04dab2faa9a32d,openai/clip-vit-base-patch32
146,5bf69d0ee8674a2f99f6611fc91687e4,A1b32.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b32.jpg,df54bd735fc11ec015a7255faa979fd3eb79e02b19174f2545f5d4b135e647f4,openai/clip-vit-base-patch32
147,e45803f6135e40b88a481d00fa313b29,A1b34.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b34.jpg,9c2c97233b9a8fca9dbceb5cb1f056e341b359142c598df4308d8a414807c6c2,openai/clip-vit-base-patch32
148,88f02814c3b94574b3a40c4b5a3f060b,A1b34a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b34a.jpg,fecfa144bfc9dabade5d61413c57cb19ff179bd34aabd0051de1c525cd79bab8,openai/clip-vit-base-patch32
149,8952d1825f7c45ec8c3b259ac0482421,A1b35.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b35.jpg,81249c7ac2ef81bcd6f558dffc012d98f98fa626522b5abb616c22465be04bec,openai/clip-vit-base-patch32
150,35f25236570f4a269af2f614488e4be9,A1b36&37.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b36&37.jpg,0b44d5553a261298fc6244f1e738cf2a49a258a00b2a10cf7a9eb3be7a0c84f9,openai/clip-vit-base-patch32
151,309435a1445c47678fcef465bdf32cc6,A1b41.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b41.jpg,d0ddd1b5f2c7731febb8e6b8158cfacfb383ca943d4ba7724100575205237767,openai/clip-vit-base-patch32
152,7a5039499e0c477f947d0c30cf3229a4,A1b42a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b42a.jpg,80e4ff244565612d7c7d4cc6b047397f9b1d70797cb71851214b363c07922c31,openai/clip-vit-base-patch32
153,782fc614f3a74100b44f3324a8f0ac2d,A1b42b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b42b.jpg,d5911cbccc9e4cc7d2fb7787b50c46ebdbe6d1e793d1e430bcc7bbdcb05569aa,openai/clip-vit-base-patch32
154,325cb917d04e408f9d72b39fbef521ae,A1b42c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b42c.jpg,a04631c75bd074e125114a7baf514bae9af0c3cdce20fbed8e4c1208509db72f,openai/clip-vit-base-patch32
155,0ad3702e17744fb3bf9217cf70521d3d,A1b43.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b43.jpg,ee436a18121bcdeaedf653ac4accfcdeadb0d7dd1b962203743d077366b69a39,openai/clip-vit-base-patch32
156,8b1bbd9a55444f8e9607b0487f1fa0a4,A1b44a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b44a.jpg,6581fa5172555256e3c7ed4cf3d39da1aadef33ff0a35a88541141249c9721cf,openai/clip-vit-base-patch32
157,b01507dd95fa493397cba73b68d71db6,A1b44b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b44b.jpg,baf1f306f1c6b1bbbd74f14a9ed3b1f4586e678908c66dfc6d4275658d33bacf,openai/clip-vit-base-patch32
158,27fa5b1920f54afda7cdf8209e0ef1b9,A1b46.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b46.jpg,7901907bf87f4cf2005448eff485eb8d3e3df804a3bc4b7f122a97c5c3746a1d,openai/clip-vit-base-patch32
159,ef11c8c315d04e97a9a1ba91e9de9033,A1b48.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b48.jpg,7044eab2c697f2f663203c10695fe9e778220803e2bbb7fa6875f58fa82df2ad,openai/clip-vit-base-patch32
160,1e6a1bd369c84ff79379afbd76768a4a,A1b5.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b5.jpg,0cd9b375b92abaecbb457af90a4ecb9ae4ce3d0e3d8c9cfa3098e23278fee9b1,openai/clip-vit-base-patch32
161,6e9bde8ac6c649fc9367137f8d6c3f8c,A1b52.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b52.jpg,47f968bdb4c6c86d09d3aca3c8be23cd72e102eebbbf4af7ec353d8d7d42b119,openai/clip-vit-base-patch32
162,4e0b337815c7414eb2aecd707d19e6a6,A1b53.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b53.jpg,d1d1b1e25a3bcac2aba33736a3d107deff5929e646ded2b113e3fc48d32a940f,openai/clip-vit-base-patch32
163,7c6d64434179404bab6d882c306cfd60,A1b55.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b55.jpg,c9017914993287edd99bbbbbe49322fe5058718e5ae093bec2f2432747dd8343,openai/clip-vit-base-patch32
164,882a202e05ed498f9a18ab57e9198f22,A1b59a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b59a.jpg,2b8d572e724414a42a4aeaea08d310f01f4ecdf0a9adfa4f9d3ff6777d0efd1c,openai/clip-vit-base-patch32
165,19e0cd52ddd34a1aae4603e78c7b4641,A1b59b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b59b.jpg,9d7961d081b5e9e4ae7f6c449cbeb7d9470cd7e4a7014a121c249b873c7d4a56,openai/clip-vit-base-patch32
166,b2cc2eec212c47caa1bfd4f0e1d9ecc3,A1b59c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b59c.jpg,bee03fa91968206396b8b81212eaa9416b7b5ca36cc3a91bc00f6a3d0e625d20,openai/clip-vit-base-patch32
167,600cebd86c7b4d6c9bf3053ef3afc429,A1b61.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b61.jpg,cd80f01db90fc239ad00674c2360ba368da49cd67b55afa13e492e6b63378eec,openai/clip-vit-base-patch32
168,cfc01971550f46c4987881c268d5bd8b,A1b61a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b61a.jpg,ec2eaea0c5525ee1e180a24fb8510a60f1dc5f97762c4bbe0b2f7ae9efcc0e49,openai/clip-vit-base-patch32
169,58ad175eddc54d5f92f0246c37b1193b,A1b64.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b64.jpg,9ecb11d73001aa20b04f761d922b932b64873c89069557c46e9f6e60910d857f,openai/clip-vit-base-patch32
170,73fe59c32a344c1cbaa4a53c8b81c37c,A1b65.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b65.jpg,0ad471c46902067a9263b93edac6b81b8ac5ac3ce2af44b9ec204198c8adb7d4,openai/clip-vit-base-patch32
171,936591e4afb74ae9aada58f7c3333608,A1b67.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b67.jpg,5390d4e91eea8cbe75c79dddb7b13f8b8ae5f9b12b92581d82cf2b6b5f977188,openai/clip-vit-base-patch32
172,de9ddc20b77948398f2a92069d656f2e,A1b69.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b69.jpg,e0b439b88ce01bfcbc6a7eb226b9055a172774e676bd96cd47f5106e6f77ecad,openai/clip-vit-base-patch32
173,0f85c149dbb14eaab5aecfc64e7e02d9,A1b69a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b69a.jpg,4205395dafcf21410a20b01fed0267650e70017896fcd5ea524cee1744986dcd,openai/clip-vit-base-patch32
174,055fcc88c41545a29877ac4803cb58d1,A1b70.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b70.jpg,cd60778ec9077fb01faa676391937f7fcfab828a5c8a179848d4059fc6d4e193,openai/clip-vit-base-patch32
175,5e1b1cabcc574b7fbff013e4db90379f,A1b70a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b70a.jpg,f90758d80adbd6d3e4916f63f6c6d86aabface55a55d81ea187354240ec2278d,openai/clip-vit-base-patch32
176,baad081f648844a0ad6d6c5f6bb9b3c8,A1b71a.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71a.jpg,93797f3ed3822b49ea21c8afdf9403d5663e6fbb3482ad067328e4e97da126be,openai/clip-vit-base-patch32
177,407928bcb5b048c18d7b5b0d7e4c965f,A1b71b.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71b.jpg,05eaf6494a6e754c11a0f6f05bc3cc8a00733496c3ec1fced593421e1fe0dd42,openai/clip-vit-base-patch32
178,c0c452a65c23467cac3b745cebccd70e,A1b71c.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71c.jpg,d7b6166b93032dc0ed2f294be8c02c7f0b18ce9a2e19b053153242368164ddce,openai/clip-vit-base-patch32
179,3eb59d8711b94a94831f14658dfd939e,A1b71e.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71e.jpg,8ecec44304f94827984742140b887dcf6ba29107bc98f9ce04c4adf51ff63a25,openai/clip-vit-base-patch32
180,c07e8179681f4eb984afabd33be8a6df,A1b71p.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71p.jpg,3c50231f6c5483a7dccaeadd4c16df9c39baa5f7151e1a812fcdc798471d33d1,openai/clip-vit-base-patch32
181,b3fb5bce9f454437a7a6947e69626bf5,A1b71q.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71q.jpg,b2f377128e522638c923dc4034b73442b94e9f63cde87d0cbc4ff6c524f835ac,openai/clip-vit-base-patch32
182,dc6f8602517d4b48a9fc86bdb2db7bc0,A1b71r.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71r.jpg,119acf9c7ba53340110871ab0b519b7352f394daf0f9d48d3b0a9db6077823c6,openai/clip-vit-base-patch32
183,5785d4b640244d2fb5242075be621e6f,A1b71s.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71s.jpg,17d9123c9320e785e82f68cc9d23c48c473c23817363dea06b188f9a6ac9cd84,openai/clip-vit-base-patch32
184,a4d17ac167d24a95ad09636376881441,A1b71t.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71t.jpg,a64844d9c943de9a17b02bc019b732514d29c8de94703c49f83f194e23f4baf7,openai/clip-vit-base-patch32
185,745171cf21e345babaa1e047bd7fa86a,A1b71u.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71u.jpg,be2eb7d3b295eb319f2b0986fd787d61de7ee7b7833507311038113f7777ac85,openai/clip-vit-base-patch32
186,8c9ea04df9fb4e388c5654159e049d02,A1b71v.jpg,Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1b71v.jpg,26dcd49b66391b9a0921016eecaf10d4aa968bb136b920f7b9d0327ee8580ef7,openai/clip-vit-base-patch32
