image_uid,file_name,facet,term_key,label,similarity_score,source,vocabulary_version
2c01621f943e4ffc9cd3878872b28ef0,Port Lockroy 24th April 2020 JNH (29) (Large).jpg,condition,object_wear,Object wear,0.240616,clip,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,scene_type,landscape,Landscape,0.229633,clip,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,shot_type,detail,Detail,0.236843,clip,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,nature,penguin,Penguin,0.334956,clip,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,nature,seal,Seal,0.255464,clip,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,nature,sea_ice,Sea ice,0.244118,clip,1.0
48c8e65a85c041f48db9a9260f8f7fd1,Port Lockroy 24th April 2020 JNH (3) (Large).jpg,nature,glacier,Glacier or ice cliff,0.260848,clip,1.0
e62bf61e69224413997efe395a3f8ca3,Port Lockroy 24th April 2020 JNH (30) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
e62bf61e69224413997efe395a3f8ca3,Port Lockroy 24th April 2020 JNH (30) (Large).jpg,scene_type,interior,Interior,0.243683,clip,1.0
e62bf61e69224413997efe395a3f8ca3,Port Lockroy 24th April 2020 JNH (30) (Large).jpg,shot_type,medium,Medium view,0.216866,clip,1.0
e62bf61e69224413997efe395a3f8ca3,Port Lockroy 24th April 2020 JNH (30) (Large).jpg,people,partial_person,Part of a person,0.241024,clip,1.0
e62bf61e69224413997efe395a3f8ca3,Port Lockroy 24th April 2020 JNH (30) (Large).jpg,room,radio_room,Radio room,0.243582,clip,1.0
e62bf61e69224413997efe395a3f8ca3,Port Lockroy 24th April 2020 JNH (30) (Large).jpg,activity,sleeping,Sleeping,0.262818,clip,1.0
e62bf61e69224413997efe395a3f8ca3,Port Lockroy 24th April 2020 JNH (30) (Large).jpg,condition,object_wear,Object wear,0.264929,clip,1.0
38eebcb1b63349dd93b7976f7587d1f7,Port Lockroy 24th April 2020 JNH (31) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
38eebcb1b63349dd93b7976f7587d1f7,Port Lockroy 24th April 2020 JNH (31) (Large).jpg,scene_type,interior,Interior,0.230847,clip,1.0
38eebcb1b63349dd93b7976f7587d1f7,Port Lockroy 24th April 2020 JNH (31) (Large).jpg,shot_type,medium,Medium view,0.229118,clip,1.0
38eebcb1b63349dd93b7976f7587d1f7,Port Lockroy 24th April 2020 JNH (31) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
38eebcb1b63349dd93b7976f7587d1f7,Port Lockroy 24th April 2020 JNH (31) (Large).jpg,room,museum_display,Museum display,0.294151,clip,1.0
38eebcb1b63349dd93b7976f7587d1f7,Port Lockroy 24th April 2020 JNH (31) (Large).jpg,condition,rust,Rust or corrosion,0.242004,clip,1.0
38eebcb1b63349dd93b7976f7587d1f7,Port Lockroy 24th April 2020 JNH (31) (Large).jpg,condition,object_wear,Object wear,0.250315,clip,1.0
bc7bdf1f70704816ab5e4adcd8e8351e,Port Lockroy 24th April 2020 JNH (32) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
bc7bdf1f70704816ab5e4adcd8e8351e,Port Lockroy 24th April 2020 JNH (32) (Large).jpg,scene_type,interior,Interior,0.194413,clip,1.0
bc7bdf1f70704816ab5e4adcd8e8351e,Port Lockroy 24th April 2020 JNH (32) (Large).jpg,shot_type,detail,Detail,0.221277,clip,1.0
bc7bdf1f70704816ab5e4adcd8e8351e,Port Lockroy 24th April 2020 JNH (32) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
bc7bdf1f70704816ab5e4adcd8e8351e,Port Lockroy 24th April 2020 JNH (32) (Large).jpg,room,museum_display,Museum display,0.282457,clip,1.0
efa7d2c553b643978ebfbdb1d04e4b06,Port Lockroy 24th April 2020 JNH (33) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
efa7d2c553b643978ebfbdb1d04e4b06,Port Lockroy 24th April 2020 JNH (33) (Large).jpg,scene_type,interior,Interior,0.204901,clip,1.0
efa7d2c553b643978ebfbdb1d04e4b06,Port Lockroy 24th April 2020 JNH (33) (Large).jpg,shot_type,detail,Detail,0.219774,clip,1.0
efa7d2c553b643978ebfbdb1d04e4b06,Port Lockroy 24th April 2020 JNH (33) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
efa7d2c553b643978ebfbdb1d04e4b06,Port Lockroy 24th April 2020 JNH (33) (Large).jpg,room,museum_display,Museum display,0.246778,clip,1.0
881eb4ef30ea4e91865e9ee079f8d3e8,Port Lockroy 24th April 2020 JNH (34) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
881eb4ef30ea4e91865e9ee079f8d3e8,Port Lockroy 24th April 2020 JNH (34) (Large).jpg,scene_type,interior,Interior,0.231496,clip,1.0
881eb4ef30ea4e91865e9ee079f8d3e8,Port Lockroy 24th April 2020 JNH (34) (Large).jpg,shot_type,medium,Medium view,0.209603,clip,1.0
881eb4ef30ea4e91865e9ee079f8d3e8,Port Lockroy 24th April 2020 JNH (34) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
881eb4ef30ea4e91865e9ee079f8d3e8,Port Lockroy 24th April 2020 JNH (34) (Large).jpg,room,museum_display,Museum display,0.252016,clip,1.0
1f4dd4388778447fa6f3ac2d843e1516,Port Lockroy 24th April 2020 JNH (36) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
1f4dd4388778447fa6f3ac2d843e1516,Port Lockroy 24th April 2020 JNH (36) (Large).jpg,scene_type,interior,Interior,0.252498,clip,1.0
1f4dd4388778447fa6f3ac2d843e1516,Port Lockroy 24th April 2020 JNH (36) (Large).jpg,shot_type,medium,Medium view,0.25064,clip,1.0
1f4dd4388778447fa6f3ac2d843e1516,Port Lockroy 24th April 2020 JNH (36) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
1f4dd4388778447fa6f3ac2d843e1516,Port Lockroy 24th April 2020 JNH (36) (Large).jpg,room,radio_room,Radio room,0.296337,clip,1.0
94890ba5ca9d41d3b0c353d0fe4b31cf,Port Lockroy 24th April 2020 JNH (37) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
94890ba5ca9d41d3b0c353d0fe4b31cf,Port Lockroy 24th April 2020 JNH (37) (Large).jpg,scene_type,interior,Interior,0.221363,clip,1.0
94890ba5ca9d41d3b0c353d0fe4b31cf,Port Lockroy 24th April 2020 JNH (37) (Large).jpg,shot_type,medium,Medium view,0.236908,clip,1.0
94890ba5ca9d41d3b0c353d0fe4b31cf,Port Lockroy 24th April 2020 JNH (37) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
94890ba5ca9d41d3b0c353d0fe4b31cf,Port Lockroy 24th April 2020 JNH (37) (Large).jpg,room,radio_room,Radio room,0.30119,clip,1.0
94890ba5ca9d41d3b0c353d0fe4b31cf,Port Lockroy 24th April 2020 JNH (37) (Large).jpg,condition,object_wear,Object wear,0.266848,clip,1.0
dde38f0ae5c949fe995c64d63b3437a1,Port Lockroy 24th April 2020 JNH (39) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
dde38f0ae5c949fe995c64d63b3437a1,Port Lockroy 24th April 2020 JNH (39) (Large).jpg,scene_type,interior,Interior,0.250282,clip,1.0
dde38f0ae5c949fe995c64d63b3437a1,Port Lockroy 24th April 2020 JNH (39) (Large).jpg,shot_type,detail,Detail,0.20619,clip,1.0
dde38f0ae5c949fe995c64d63b3437a1,Port Lockroy 24th April 2020 JNH (39) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
dde38f0ae5c949fe995c64d63b3437a1,Port Lockroy 24th April 2020 JNH (39) (Large).jpg,room,museum_display,Museum display,0.265256,clip,1.0
dde38f0ae5c949fe995c64d63b3437a1,Port Lockroy 24th April 2020 JNH (39) (Large).jpg,condition,object_wear,Object wear,0.266859,clip,1.0
b0eb77e43cdb4ccc96dd9c136f47e1b8,Port Lockroy 24th April 2020 JNH (4) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
b0eb77e43cdb4ccc96dd9c136f47e1b8,Port Lockroy 24th April 2020 JNH (4) (Large).jpg,scene_type,landscape,Landscape,0.268105,clip,1.0
b0eb77e43cdb4ccc96dd9c136f47e1b8,Port Lockroy 24th April 2020 JNH (4) (Large).jpg,shot_type,wide,Wide view,0.259434,clip,1.0
b0eb77e43cdb4ccc96dd9c136f47e1b8,Port Lockroy 24th April 2020 JNH (4) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
b2115b82ec784180889a256fe0e655db,Port Lockroy 24th April 2020 JNH (40) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
b2115b82ec784180889a256fe0e655db,Port Lockroy 24th April 2020 JNH (40) (Large).jpg,scene_type,interior,Interior,0.263378,clip,1.0
b2115b82ec784180889a256fe0e655db,Port Lockroy 24th April 2020 JNH (40) (Large).jpg,shot_type,medium,Medium view,0.274692,clip,1.0
b2115b82ec784180889a256fe0e655db,Port Lockroy 24th April 2020 JNH (40) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
b2115b82ec784180889a256fe0e655db,Port Lockroy 24th April 2020 JNH (40) (Large).jpg,room,radio_room,Radio room,0.305663,clip,1.0
80b5fdcfd2c044a2a12c91485107c6e1,Port Lockroy 24th April 2020 JNH (41) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
80b5fdcfd2c044a2a12c91485107c6e1,Port Lockroy 24th April 2020 JNH (41) (Large).jpg,scene_type,interior,Interior,0.249884,clip,1.0
80b5fdcfd2c044a2a12c91485107c6e1,Port Lockroy 24th April 2020 JNH (41) (Large).jpg,shot_type,medium,Medium view,0.260393,clip,1.0
80b5fdcfd2c044a2a12c91485107c6e1,Port Lockroy 24th April 2020 JNH (41) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
80b5fdcfd2c044a2a12c91485107c6e1,Port Lockroy 24th April 2020 JNH (41) (Large).jpg,room,kitchen,Kitchen,0.298861,clip,1.0
80b5fdcfd2c044a2a12c91485107c6e1,Port Lockroy 24th April 2020 JNH (41) (Large).jpg,condition,object_wear,Object wear,0.244233,clip,1.0
b55e292179bf4ff0ad3b1cc9021ca729,Port Lockroy 24th April 2020 JNH (42) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
b55e292179bf4ff0ad3b1cc9021ca729,Port Lockroy 24th April 2020 JNH (42) (Large).jpg,scene_type,interior,Interior,0.244365,clip,1.0
b55e292179bf4ff0ad3b1cc9021ca729,Port Lockroy 24th April 2020 JNH (42) (Large).jpg,shot_type,medium,Medium view,0.249534,clip,1.0
b55e292179bf4ff0ad3b1cc9021ca729,Port Lockroy 24th April 2020 JNH (42) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
b55e292179bf4ff0ad3b1cc9021ca729,Port Lockroy 24th April 2020 JNH (42) (Large).jpg,room,radio_room,Radio room,0.256197,clip,1.0
b55e292179bf4ff0ad3b1cc9021ca729,Port Lockroy 24th April 2020 JNH (42) (Large).jpg,condition,object_wear,Object wear,0.263826,clip,1.0
f4736b6aa30e4b4e81c6137186d4596e,Port Lockroy 24th April 2020 JNH (43) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
f4736b6aa30e4b4e81c6137186d4596e,Port Lockroy 24th April 2020 JNH (43) (Large).jpg,scene_type,object_study,Object study,0.228268,clip,1.0
f4736b6aa30e4b4e81c6137186d4596e,Port Lockroy 24th April 2020 JNH (43) (Large).jpg,shot_type,detail,Detail,0.228888,clip,1.0
f4736b6aa30e4b4e81c6137186d4596e,Port Lockroy 24th April 2020 JNH (43) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
f4736b6aa30e4b4e81c6137186d4596e,Port Lockroy 24th April 2020 JNH (43) (Large).jpg,condition,rust,Rust or corrosion,0.252096,clip,1.0
f4736b6aa30e4b4e81c6137186d4596e,Port Lockroy 24th April 2020 JNH (43) (Large).jpg,condition,object_wear,Object wear,0.287818,clip,1.0
3a5acbaeb0264619a6cffa1bce0b2d37,Port Lockroy 24th April 2020 JNH (44) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
3a5acbaeb0264619a6cffa1bce0b2d37,Port Lockroy 24th April 2020 JNH (44) (Large).jpg,scene_type,interior,Interior,0.296477,clip,1.0
3a5acbaeb0264619a6cffa1bce0b2d37,Port Lockroy 24th April 2020 JNH (44) (Large).jpg,shot_type,medium,Medium view,0.267186,clip,1.0
3a5acbaeb0264619a6cffa1bce0b2d37,Port Lockroy 24th April 2020 JNH (44) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
3a5acbaeb0264619a6cffa1bce0b2d37,Port Lockroy 24th April 2020 JNH (44) (Large).jpg,room,radio_room,Radio room,0.295176,clip,1.0
3a5acbaeb0264619a6cffa1bce0b2d37,Port Lockroy 24th April 2020 JNH (44) (Large).jpg,condition,object_wear,Object wear,0.257464,clip,1.0
3d18012b723142568224118ef2e0625b,Port Lockroy 24th April 2020 JNH (47) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
3d18012b723142568224118ef2e0625b,Port Lockroy 24th April 2020 JNH (47) (Large).jpg,scene_type,interior,Interior,0.225668,clip,1.0
3d18012b723142568224118ef2e0625b,Port Lockroy 24th April 2020 JNH (47) (Large).jpg,shot_type,medium,Medium view,0.221064,clip,1.0
3d18012b723142568224118ef2e0625b,Port Lockroy 24th April 2020 JNH (47) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
3d18012b723142568224118ef2e0625b,Port Lockroy 24th April 2020 JNH (47) (Large).jpg,room,workshop,Workshop,0.251383,clip,1.0
3d18012b723142568224118ef2e0625b,Port Lockroy 24th April 2020 JNH (47) (Large).jpg,condition,object_wear,Object wear,0.25332,clip,1.0
56f3fa183ede44e9a4228ef7955207cf,Port Lockroy 24th April 2020 JNH (48) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
56f3fa183ede44e9a4228ef7955207cf,Port Lockroy 24th April 2020 JNH (48) (Large).jpg,scene_type,interior,Interior,0.216765,clip,1.0
56f3fa183ede44e9a4228ef7955207cf,Port Lockroy 24th April 2020 JNH (48) (Large).jpg,shot_type,medium,Medium view,0.217724,clip,1.0
56f3fa183ede44e9a4228ef7955207cf,Port Lockroy 24th April 2020 JNH (48) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
56f3fa183ede44e9a4228ef7955207cf,Port Lockroy 24th April 2020 JNH (48) (Large).jpg,room,room_unknown,Room not determined,,threshold_rule,1.0
56f3fa183ede44e9a4228ef7955207cf,Port Lockroy 24th April 2020 JNH (48) (Large).jpg,condition,object_wear,Object wear,0.240204,clip,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,scene_type,interior,Interior,0.247695,clip,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,shot_type,medium,Medium view,0.241248,clip,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,room,room_unknown,Room not determined,,threshold_rule,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,condition,weathered_timber,Weathered timber,0.256406,clip,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,condition,paint_loss,Paint loss,0.251867,clip,1.0
808f0c59ee3347f0a24874879a790356,Port Lockroy 24th April 2020 JNH (49) (Large).jpg,condition,object_wear,Object wear,0.246676,clip,1.0
85690c9cf2214b019b2f23afa12b9bec,Port Lockroy 24th April 2020 JNH (5) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
85690c9cf2214b019b2f23afa12b9bec,Port Lockroy 24th April 2020 JNH (5) (Large).jpg,scene_type,interior,Interior,0.254489,clip,1.0
85690c9cf2214b019b2f23afa12b9bec,Port Lockroy 24th April 2020 JNH (5) (Large).jpg,shot_type,medium,Medium view,0.258866,clip,1.0
85690c9cf2214b019b2f23afa12b9bec,Port Lockroy 24th April 2020 JNH (5) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
85690c9cf2214b019b2f23afa12b9bec,Port Lockroy 24th April 2020 JNH (5) (Large).jpg,room,museum_display,Museum display,0.295587,clip,1.0
85690c9cf2214b019b2f23afa12b9bec,Port Lockroy 24th April 2020 JNH (5) (Large).jpg,condition,object_wear,Object wear,0.262496,clip,1.0
405a793161e8459187b39ca81e765a6a,Port Lockroy 24th April 2020 JNH (51) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
405a793161e8459187b39ca81e765a6a,Port Lockroy 24th April 2020 JNH (51) (Large).jpg,scene_type,interior,Interior,0.273362,clip,1.0
405a793161e8459187b39ca81e765a6a,Port Lockroy 24th April 2020 JNH (51) (Large).jpg,shot_type,medium,Medium view,0.220698,clip,1.0
405a793161e8459187b39ca81e765a6a,Port Lockroy 24th April 2020 JNH (51) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
405a793161e8459187b39ca81e765a6a,Port Lockroy 24th April 2020 JNH (51) (Large).jpg,room,kitchen,Kitchen,0.246042,clip,1.0
405a793161e8459187b39ca81e765a6a,Port Lockroy 24th April 2020 JNH (51) (Large).jpg,condition,object_wear,Object wear,0.256802,clip,1.0
beedd7812af9411eb791942690720fa6,Port Lockroy 24th April 2020 JNH (52) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
beedd7812af9411eb791942690720fa6,Port Lockroy 24th April 2020 JNH (52) (Large).jpg,scene_type,landscape,Landscape,0.248973,clip,1.0
beedd7812af9411eb791942690720fa6,Port Lockroy 24th April 2020 JNH (52) (Large).jpg,shot_type,wide,Wide view,0.233714,clip,1.0
beedd7812af9411eb791942690720fa6,Port Lockroy 24th April 2020 JNH (52) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
beedd7812af9411eb791942690720fa6,Port Lockroy 24th April 2020 JNH (52) (Large).jpg,nature,overcast,Overcast or storm,0.251475,clip,1.0
678f1a8cbe544efca4c8e2319b592008,Port Lockroy 24th April 2020 JNH (53) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
678f1a8cbe544efca4c8e2319b592008,Port Lockroy 24th April 2020 JNH (53) (Large).jpg,scene_type,exterior,Exterior,0.224969,clip,1.0
678f1a8cbe544efca4c8e2319b592008,Port Lockroy 24th April 2020 JNH (53) (Large).jpg,shot_type,detail,Detail,0.242771,clip,1.0
678f1a8cbe544efca4c8e2319b592008,Port Lockroy 24th April 2020 JNH (53) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
678f1a8cbe544efca4c8e2319b592008,Port Lockroy 24th April 2020 JNH (53) (Large).jpg,nature,dog,Dog,0.251436,clip,1.0
678f1a8cbe544efca4c8e2319b592008,Port Lockroy 24th April 2020 JNH (53) (Large).jpg,nature,snow,Snow,0.24492,clip,1.0
678f1a8cbe544efca4c8e2319b592008,Port Lockroy 24th April 2020 JNH (53) (Large).jpg,condition,object_wear,Object wear,0.248178,clip,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,scene_type,object_study,Object study,0.236093,clip,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,shot_type,detail,Detail,0.251087,clip,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,condition,weathered_timber,Weathered timber,0.262921,clip,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,condition,paint_loss,Paint loss,0.280003,clip,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,condition,structural_damage,Structural damage,0.247864,clip,1.0
afa0c05ed49a41b3a8834957eada108d,Port Lockroy 24th April 2020 JNH (54) (Large).jpg,condition,object_wear,Object wear,0.244416,clip,1.0
9d21448f3aef4f48b07e1897453c07fc,Port Lockroy 24th April 2020 JNH (55) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
9d21448f3aef4f48b07e1897453c07fc,Port Lockroy 24th April 2020 JNH (55) (Large).jpg,scene_type,landscape,Landscape,0.241987,clip,1.0
9d21448f3aef4f48b07e1897453c07fc,Port Lockroy 24th April 2020 JNH (55) (Large).jpg,shot_type,wide,Wide view,0.231597,clip,1.0
9d21448f3aef4f48b07e1897453c07fc,Port Lockroy 24th April 2020 JNH (55) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
9d21448f3aef4f48b07e1897453c07fc,Port Lockroy 24th April 2020 JNH (55) (Large).jpg,nature,sea_ice,Sea ice,0.254543,clip,1.0
9d21448f3aef4f48b07e1897453c07fc,Port Lockroy 24th April 2020 JNH (55) (Large).jpg,nature,glacier,Glacier or ice cliff,0.249952,clip,1.0
6d35ad96d5ae4f21b56973f9320d772d,Port Lockroy 24th April 2020 JNH (56) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
6d35ad96d5ae4f21b56973f9320d772d,Port Lockroy 24th April 2020 JNH (56) (Large).jpg,scene_type,exterior,Exterior,0.215416,clip,1.0
6d35ad96d5ae4f21b56973f9320d772d,Port Lockroy 24th April 2020 JNH (56) (Large).jpg,shot_type,medium,Medium view,0.219848,clip,1.0
6d35ad96d5ae4f21b56973f9320d772d,Port Lockroy 24th April 2020 JNH (56) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
6d35ad96d5ae4f21b56973f9320d772d,Port Lockroy 24th April 2020 JNH (56) (Large).jpg,structure,main_hut,Main hut,0.240934,clip,1.0
6d35ad96d5ae4f21b56973f9320d772d,Port Lockroy 24th April 2020 JNH (56) (Large).jpg,nature,sea_ice,Sea ice,0.248021,clip,1.0
6d35ad96d5ae4f21b56973f9320d772d,Port Lockroy 24th April 2020 JNH (56) (Large).jpg,nature,glacier,Glacier or ice cliff,0.25547,clip,1.0
ddc897edaea443898138a661785a1536,Port Lockroy 24th April 2020 JNH (6) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
ddc897edaea443898138a661785a1536,Port Lockroy 24th April 2020 JNH (6) (Large).jpg,scene_type,interior,Interior,0.256454,clip,1.0
ddc897edaea443898138a661785a1536,Port Lockroy 24th April 2020 JNH (6) (Large).jpg,shot_type,medium,Medium view,0.248255,clip,1.0
ddc897edaea443898138a661785a1536,Port Lockroy 24th April 2020 JNH (6) (Large).jpg,people,no_people,No people,,threshold_rule,1.0
ddc897edaea443898138a661785a1536,Port Lockroy 24th April 2020 JNH (6) (Large).jpg,room,workshop,Workshop,0.277869,clip,1.0
ddc897edaea443898138a661785a1536,Port Lockroy 24th April 2020 JNH (6) (Large).jpg,condition,object_wear,Object wear,0.249516,clip,1.0
991cd5dbc6ee422b863c2136f1ddd5fd,Port Lockroy 24th April 2020 JNH (7) (Large).jpg,site,base_a,"Base A, Port Lockroy",,directory_path,1.0
